BoroCode,Block,Lot,Address,CT2010,CB2010,NumBldgs,NumFloors,BldgArea,BldgDepth,BldgFront,BldgClass,LotArea,LotDepth,LotFront,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,UnitsRes,UnitsTotal,YearBuilt,YearAlter1,YearAlter2,IrrLotCode,LandUse,FAR,MaxAllwFAR,CornerLot,LotType,ZoneDist,ZoneDist2,ZoneDist3,ZoneDist4,Overlay,Year,PlutoVer,FAR_bar,AtticAllowance,IHBonus,OverlayBonus,ComFacilFAR,FAR_bar_attic,FAR_bar_ih,FAR_bar_overlay,FAR_bar_attic_overlay,FAR_bar_ih_overlay,FAR_bar_attic_com,FAR_bar_ih_com,FAR_bar_overlay_com,FAR_bar_ih_overlay_com,FAR_ratio,YQ_redev,FAR_prev,YearBuilt_prev,NewBldg
4,9092,21,102-39 88 STREET,54.0,4005,1.0,3.0,2475,50.0,16.5,B1,1271,77.08,16.5,0,2475,0,0,0,0,0,2.0,2,2007,,,false,1,1.95,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,2.1666666666666665,,,,
4,9092,22,102-37 88 STREET,54.0,4005,1.0,3.0,2475,50.0,16.5,B1,1271,77.08,16.5,0,2475,0,0,0,0,0,2.0,2,2007,,,false,1,1.95,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,2.1666666666666665,,,,
4,9092,23,102-35 88 STREET,54.0,4005,1.0,3.0,2475,50.0,16.5,B1,1930,77.08,25.05,0,2475,0,0,0,0,0,2.0,2,2007,,,false,1,1.28,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4222222222222223,,,,
4,9096,40,101-23 90 STREET,40.01,2004,1.0,3.0,4596,55.0,27.86,C0,2789,100.08,27.86,0,4596,0,0,0,0,0,3.0,3,2007,,,false,2,1.65,0.9,,5,R4-1,R6B,,,C2-3,2017,21,0.75,0.15,0.0,1.0,2.0,0.9,0.75,1.75,1.9,1.75,2.9,2.75,3.75,3.75,1.8333333333333333,,,,
4,9098,55,101-21 91 STREET,40.01,2003,1.0,3.0,3363,59.0,19.0,C0,2704,100.08,27.02,0,3363,0,0,0,0,0,3.0,3,2007,,,false,2,1.24,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3777777777777778,,,,
4,9098,110,101-14 92 STREET,40.01,2003,1.0,2.0,1768,52.0,17.0,B2,2500,100.08,25.02,0,1768,0,0,0,0,0,2.0,2,2002,,,false,1,0.71,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.7888888888888889,,,,
4,9099,29,101-50 93 STREET,40.01,2002,1.0,2.0,2400,50.0,20.0,B1,2774,100.15,27.7,0,2400,0,0,0,0,0,2.0,2,2004,,,false,1,0.87,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9666666666666667,,,,
4,9099,30,101-52 93 STREET,40.01,2002,1.0,2.0,2400,50.0,20.0,B1,1969,100.15,19.66,0,2400,0,0,0,0,0,2.0,2,2004,,,false,1,1.22,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9099,130,101-54 93 STREET,40.01,2002,1.0,2.0,2400,50.0,20.0,B1,2774,100.15,27.7,0,2400,0,0,0,0,0,2.0,2,2004,,,false,1,0.87,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9666666666666667,,,,
4,9100,48,101-55 93 STREET,40.01,2001,1.0,2.0,2375,50.0,19.0,B2,2502,100.16,27.7,0,2375,0,0,0,0,0,2.0,2,2006,,,false,1,0.95,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0555555555555556,,,,
4,9100,50,101-53 93 STREET,40.01,2001,1.0,2.0,2375,50.0,19.0,B2,1966,100.16,19.66,0,2375,0,0,0,0,0,2.0,2,2006,,,false,1,1.21,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3444444444444443,,,,
4,9100,150,101-51 93 STREET,40.01,2001,1.0,2.0,2375,50.0,19.0,B2,2700,100.16,27.77,0,2375,0,0,0,0,0,2.0,2,2006,,,false,1,0.88,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9777777777777777,,,,
4,9102,36,94-35 103 AVENUE,40.01,1005,1.0,2.0,2400,40.0,30.0,B1,2622,64.0,26.76,0,2400,0,0,0,0,0,2.0,2,2002,,,true,1,0.92,0.9,,3,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0222222222222221,,,,
4,9102,37,94-31 103 AVENUE,40.01,1005,1.0,2.0,2400,40.0,30.0,B1,1927,58.85,32.12,0,2400,0,0,0,0,0,2.0,2,2002,,,true,1,1.25,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3888888888888888,,,,
4,9102,51,101-79 95 STREET,40.01,1005,1.0,2.0,2400,40.0,30.0,B3,1946,55.94,34.12,0,2400,0,0,0,0,0,2.0,2,2002,,,true,1,1.23,0.9,,3,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3666666666666667,,,,
4,9103,15,101-24 97 STREET,40.01,1004,1.0,2.0,2076,52.0,19.96,B1,2500,100.0,25.0,0,2076,0,0,0,0,0,2.0,2,2014,,,false,1,0.83,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9222222222222222,,,,
4,9103,62,101-13 95 STREET,40.01,1004,1.0,2.0,2520,70.0,18.0,B1,2920,119.1,25.48,0,2520,0,0,0,0,0,2.0,2,2004,,,false,1,0.86,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9555555555555555,,,,
4,9103,63,101-11 95 STREET,40.01,1004,1.0,2.0,2520,70.0,18.0,B1,2800,114.3,25.48,0,2520,0,0,0,0,0,2.0,2,2004,,,true,1,0.9,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0,,,,
4,9103,147,101-51 95 STREET,40.01,1004,1.0,3.0,3384,66.4,17.0,C2,4201,165.7,25.48,0,3384,0,0,0,0,0,5.0,5,2005,,,true,2,0.81,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9,,,,
4,9104,54,101-35 97 STREET,40.01,1003,1.0,2.0,2360,60.0,27.0,B2,2774,100.08,27.7,0,2360,0,0,0,0,0,2.0,2,2008,,,false,1,0.85,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9444444444444444,,,,
4,9104,56,101-29 97 STREET,40.01,1003,1.0,2.0,2360,60.0,27.0,B2,2774,100.08,27.7,0,2360,0,0,0,0,0,2.0,2,2008,,,false,1,0.85,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9444444444444444,,,,
4,9104,57,101-27 97 STREET,40.01,1003,1.0,2.0,2050,52.9,19.38,B1,2774,100.14,27.7,0,2050,0,0,0,0,0,2.0,2,2006,,,false,1,0.74,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8222222222222222,,,,
4,9104,59,101-25 97 STREET,40.01,1003,1.0,2.0,2050,52.9,19.38,B1,1969,100.14,19.67,0,2050,0,0,0,0,0,2.0,2,2006,,,false,1,1.04,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1555555555555557,,,,
4,9104,156,101-31 97 STREET,40.01,1003,1.0,2.0,2044,52.0,19.67,B2,1970,100.14,19.67,0,2044,0,0,0,0,0,2.0,2,2008,,,false,1,1.04,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1555555555555557,,,,
4,9104,159,101-23 97 STREET,40.01,1003,1.0,2.0,2050,52.9,20.0,B1,2774,100.14,27.7,0,2050,0,0,0,0,0,2.0,2,2006,,,false,1,0.74,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8222222222222222,,,,
4,9118,78,103-05 95 STREET,40.02,1005,1.0,2.0,2652,27.0,28.0,B2,3161,40.33,64.54,0,2652,0,0,0,0,0,2.0,2,2004,,,true,1,0.84,0.9,,3,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9333333333333332,,,,
4,9119,158,103-23 96 STREET,40.02,1004,0.0,2.0,2248,55.0,17.0,B1,2502,100.0,25.02,0,2248,0,0,0,0,0,2.0,2,2014,,,false,1,0.9,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0,,,,
4,9120,67,103-07 97 STREET,40.02,1003,1.0,3.0,2112,32.0,22.0,C0,1500,50.0,30.0,0,2112,0,0,0,0,0,3.0,3,2007,,,false,2,1.41,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5666666666666664,,,,
4,9120,68,103-05 97 STREET,40.02,1003,1.0,3.0,2031,22.5,30.09,C0,1504,50.0,30.09,0,2031,0,0,0,0,0,3.0,3,2007,,,false,2,1.35,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5,,,,
4,9383,10,95-10 104 STREET,114.0,1005,1.0,3.0,3175,45.0,25.0,C0,2500,100.0,25.0,0,3175,0,0,0,0,0,3.0,3,2005,,,false,2,1.27,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4111111111111112,,,,
4,9404,53,97-21 102 STREET,114.0,1009,1.0,3.0,2709,47.5,19.0,C0,2810,90.0,32.0,0,2709,0,0,0,0,0,3.0,3,2006,,,true,2,0.96,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0666666666666667,,,,
4,9405,6,103-12 97 AVENUE,116.0,2004,1.0,3.0,3300,68.75,16.0,C0,2516,104.75,24.02,0,3300,0,0,0,0,0,3.0,3,2006,,,true,2,1.31,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4555555555555555,,,,
4,9405,15,97-18 104 STREET,116.0,2004,1.0,3.0,2320,60.0,14.0,C0,2500,100.0,25.0,0,2320,0,0,0,0,0,3.0,3,2002,2002.0,,false,2,0.93,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0333333333333334,,,,
4,9405,22,97-36 104 STREET,116.0,2004,1.0,2.0,1995,60.0,15.0,B2,2500,100.0,25.0,0,1995,0,0,0,0,0,2.0,2,2002,2002.0,,false,1,0.8,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.888888888888889,,,,
4,9405,40,97-47 103 STREET,116.0,2004,1.0,3.0,3060,60.0,17.0,C0,2500,100.0,25.0,0,3060,0,0,0,0,0,3.0,3,2007,,,false,2,1.22,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9407,46,97-31 105 STREET,116.0,2003,1.0,2.0,3060,60.0,17.0,C0,2502,100.0,25.02,0,2040,0,0,0,0,0,3.0,3,2006,,,false,2,1.22,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9407,47,97-29 105 STREET,116.0,2003,1.0,2.0,3060,60.0,17.0,C0,2502,60.0,25.02,0,2040,0,0,0,0,0,3.0,3,2006,,,false,2,1.22,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9419,9,101-12 102 STREET,112.0,2000,1.0,3.0,2983,50.5,21.0,C0,2101,100.0,50.0,0,2983,0,0,0,0,0,3.0,3,2004,,,false,2,1.42,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5777777777777777,,,,
4,9419,10,101-14 102 STREET,112.0,2000,1.0,3.0,3183,50.5,21.0,C0,2908,100.1,29.05,0,3183,0,0,0,0,0,3.0,3,2005,,,false,2,1.09,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2111111111111112,,,,
4,9420,45,101-55 102 STREET,112.0,1003,1.0,3.0,2895,56.9,16.96,C0,2500,100.0,20.0,0,2895,0,0,0,0,0,3.0,3,2006,,,true,2,1.16,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2888888888888888,,,,
4,9426,11,101-12 109 STREET,110.0,2002,1.0,2.0,1941,60.0,17.0,B1,2500,100.0,25.0,0,1941,0,0,0,0,0,2.0,2,2013,,,false,1,0.78,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8666666666666667,,,,
4,9428,67,101-17 110 STREET,110.0,2000,1.0,2.0,2280,60.0,19.0,B1,2700,100.0,27.0,0,2280,0,0,0,0,0,2.0,2,2005,2004.0,,false,1,0.84,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9333333333333332,,,,
4,9429,62,101-29 111 STREET,108.0,2004,1.0,3.0,2496,52.0,16.0,B1,2404,100.0,24.04,0,2496,0,0,0,0,0,2.0,2,2007,,,false,1,1.04,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1555555555555557,,,,
4,9429,65,101-25 111 STREET,108.0,2004,1.0,3.0,2346,52.0,16.0,B1,1600,100.0,16.0,0,2346,0,0,0,0,0,2.0,2,2007,,,false,1,1.47,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6333333333333333,,,,
4,9429,164,101-27 111 STREET,108.0,2004,1.0,3.0,2346,52.0,16.0,B1,1600,100.0,16.0,0,2346,0,0,0,0,0,2.0,2,2007,,,false,1,1.47,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6333333333333333,,,,
4,9429,165,101-23 111 STREET,108.0,2004,1.0,3.0,2496,52.0,16.0,B1,2404,100.0,24.04,0,2496,0,0,0,0,0,2.0,2,2007,,,false,1,1.04,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.1555555555555557,,,,
4,9489,48,101-63 121 STREET,156.0,2003,1.0,2.0,2448,34.0,24.0,B1,1670,52.06,32.08,0,1632,0,0,0,0,0,2.0,2,2007,,,false,1,1.47,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6333333333333333,,,,
4,9489,147,101-65 121 STREET,156.0,2003,1.0,2.0,2288,34.0,24.0,B1,1249,52.06,24.0,0,1632,0,0,0,0,0,2.0,2,2007,,,false,1,1.83,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,2.033333333333333,,,,
4,9505,18,103-28 102 STREET,112.0,2003,1.0,2.0,4500,60.0,25.0,B1,4000,100.0,40.0,0,3000,0,0,0,0,0,2.0,2,2002,2002.0,,false,1,1.13,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2555555555555553,,,,
4,9506,1,102-02 103 AVENUE,112.0,2004,1.0,3.0,1785,35.0,17.0,B3,1614,100.0,25.0,0,1785,0,0,0,0,0,2.0,2,2003,2003.0,,false,1,1.11,0.9,,3,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.2333333333333334,,,,
4,9506,29,103-56 103 STREET,112.0,2004,1.0,3.0,2398,44.0,19.69,B1,1971,100.1,19.69,0,2398,0,0,0,0,0,2.0,2,2007,,,false,1,1.22,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3555555555555554,,,,
4,9506,65,103-39 102 STREET,112.0,2004,1.0,2.0,2160,60.0,18.0,B2,2780,100.0,27.8,0,2160,0,0,0,0,0,2.0,2,2004,,,false,1,0.78,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8666666666666667,,,,
4,9506,67,103-35 102 STREET,112.0,2004,1.0,2.0,2280,60.0,19.0,B1,2686,100.1,26.83,0,2280,0,0,0,0,0,2.0,2,2003,,,false,1,0.85,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9444444444444444,,,,
4,9506,129,103-58 103 STREET,112.0,2004,1.0,3.0,3420,57.0,20.35,C0,2772,,,0,3420,0,0,0,0,0,3.0,3,2007,,,false,2,1.23,0.9,,0,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.3666666666666667,,,,
4,9512,4,107-10 103 AVENUE,98.0,2003,1.0,2.0,3240,60.0,33.0,B2,3800,95.0,40.0,0,3240,0,0,0,0,0,2.0,2,2004,,,false,1,0.85,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9444444444444444,,,,
4,9527,15,104-14 105 STREET,94.0,2003,1.0,2.0,2565,54.0,21.34,B2,2964,103.34,29.33,0,2565,0,0,0,0,0,2.0,2,2004,,,true,1,0.87,0.9,,5,R4-1,R6B,,,C2-3,2017,21,0.75,0.15,0.0,1.0,2.0,0.9,0.75,1.75,1.9,1.75,2.9,2.75,3.75,3.75,0.9666666666666667,,,,
4,9558,6,120-12 103 AVENUE,158.02,3004,1.0,2.0,2400,50.0,24.0,B2,2928,90.09,32.5,0,2400,0,0,0,0,0,2.0,2,2002,,,false,1,0.82,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.911111111111111,,,,
4,9563,6,126-12 103 AVENUE,158.02,1001,1.0,3.0,3040,50.46,18.0,C0,2340,90.0,26.0,0,3040,0,0,0,0,0,3.0,3,2005,,,true,2,1.3,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4444444444444444,,,,
4,9563,7,126-14 103 AVENUE,158.02,1001,1.0,3.0,3040,50.46,18.0,C0,1620,90.0,18.0,0,3040,0,0,0,0,0,3.0,3,2005,,,true,2,1.88,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,2.0888888888888886,,,,
4,9563,8,126-16 103 AVENUE,158.02,1001,1.0,3.0,3040,50.46,18.0,C0,2340,90.0,26.0,0,3040,0,0,0,0,0,3.0,3,2005,,,true,2,1.3,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.4444444444444444,,,,
4,9630,17,8613 134 STREET,216.0,2005,1.0,2.0,2040,60.0,17.0,B2,2500,100.0,25.0,0,2040,0,0,0,0,0,2.0,2,2006,,,false,1,0.82,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.911111111111111,,,,
4,9700,2,139-28 87 AVENUE,214.0,3001,1.0,3.0,2866,45.75,22.65,C0,3092,100.0,30.92,0,2866,0,0,0,0,0,3.0,3,2002,,,false,2,0.93,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.0333333333333334,,,,
4,9701,45,87-49 143 STREET,214.0,3000,1.0,2.0,2006,59.0,17.0,B1,2500,100.0,25.0,0,2006,0,0,0,0,0,2.0,2,2006,,,false,1,0.8,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.888888888888889,,,,
4,9701,46,87-47 143 STREET,214.0,3000,1.0,2.0,2006,59.0,17.0,B1,2500,100.0,25.0,0,2006,0,0,0,0,0,2.0,2,2006,,,false,1,0.8,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.888888888888889,,,,
4,9703,9,144-04 87 AVENUE,232.0,3006,1.0,2.0,2420,55.0,22.0,B2,2875,55.0,40.0,0,2420,0,0,0,0,0,2.0,2,2000,,,true,1,0.84,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9333333333333332,,,,
4,9703,11,144-06 87 AVENUE,232.0,3006,1.0,2.0,2312,34.0,34.0,B2,2603,66.0,47.0,0,2312,0,0,0,0,0,2.0,2,2000,,,true,1,0.89,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.9888888888888889,,,,
4,9806,56,91-04 172 STREET,462.0,3005,1.0,3.0,3246,52.0,20.8,C0,1998,96.02,20.83,0,3246,0,0,0,0,0,3.0,3,2006,,,false,2,1.62,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.8,,,,
4,9809,74,91-22 175 STREET,462.0,2005,1.0,3.0,3600,60.0,25.0,C0,4685,117.13,40.0,0,3600,0,0,0,0,0,3.0,3,2010,2010.0,,false,2,0.77,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,0.8555555555555555,,,,
4,9810,34,90-11 172 STREET,462.0,2004,1.0,3.0,2886,37.0,26.0,C0,1900,50.0,38.0,0,2886,0,0,0,0,0,3.0,3,2005,,,false,2,1.52,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6888888888888889,,,,
4,9810,35,90-07 172 STREET,462.0,2004,1.0,3.0,2313,37.0,20.84,C0,1042,50.0,20.84,0,2313,0,0,0,0,0,3.0,3,2005,,,false,2,2.22,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,2.466666666666667,,,,
4,9810,36,90-03 172 STREET,462.0,2004,1.0,3.0,2886,37.0,26.0,C0,2058,50.0,41.16,0,2886,0,0,0,0,0,3.0,3,2005,,,false,2,1.4,0.9,,3,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.5555555555555554,,,,
4,9811,35,90-23 175 STREET,462.0,1003,1.0,3.0,3364,66.0,18.0,C0,2200,123.28,18.16,0,3364,0,0,0,0,0,3.0,3,2005,,,true,2,1.53,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.7,,,,
4,9811,36,90-21 175 STREET,462.0,1003,1.0,3.0,3364,66.0,18.0,C0,2244,124.94,18.5,0,3364,0,0,0,0,0,3.0,3,2005,,,true,2,1.5,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.6666666666666665,,,,
4,9811,46,175-14 90 AVENUE,462.0,1003,1.0,3.0,3120,52.0,20.0,C0,2000,100.0,20.0,0,3120,0,0,0,0,0,3.0,3,2003,,,false,2,1.56,0.9,,5,R4-1,,,,,2017,21,0.75,0.15,0.0,0.0,2.0,0.9,0.75,0.75,0.9,0.75,2.9,2.75,2.75,2.75,1.7333333333333334,,,,
